,content,label
7325,"Llegaste a mi el na5 de abril, te fuiste el na5 de mayo. Un mes me bastó para amarte con toda el alma. Te extraño a diario, todo el tiempo, como loca, mi bebé.",NR
7326,"@danitafashion perdón por dañarte el día pero la mitad de la gente trans de hecho se pone pitos.

/@SrLimbo",NP
7327,"Me gusta mucho medicina interna, mucho que dormir y muchísimo más que estudiar, mucho que festejar y mucho para lamentar. Cuando crees que te va bien, al final no te va tan bien. pero las gracias y el aprendizaje diario es lo mejor🤍 (Salvo por la puta burocracia)",NR
7328,X bien vestidas ✌🏻🌸 url,NR
7329,"ZO Incidente en La Turba y Tepozán, Col. La Draga. Tenga cuidado.",NR
7330,"I'm at La Torta Loca in Miguel Hidalgo, DF url",NR
7331,"@zam__mars Yo prefiero ponernos encima tantas etiquetas como podamos. Y así se les resta poder.

por ejemplo: yo soy bi, pan, lesbiana, lencha, cuir, morra, poli y omni. Todo al tiempo. O a veces.",NP
7332,"@LissetteMarjan No creo que esta pintura sea parodia, más bien es protesta. por años han querido sacar a Zapata del closet, y no creo que a él le hubiera gustado. No estaba de acuerdo con “los afeminados” (palabras suyas).",NP
7333,"@karlamotte para mí, ser Trans me hace MÁS vulnerable. por qué ni siquiera las mujeres me dan apoyo y sororidad.

/@odioodiarr",NP
7334,Apoyemos el talento trans con @HPMexico y @catitrans   🏳️‍⚧️                                         url                             url,NP
7335,Ama perdóname por esta vida loca 🙈,NR
7336,Güeeeeeeey me vale madre si fueramos los dos únicos en el mundo. Prefiero hacerme lesbiana.,NP
7337,@VidalMartnez13 @JLozanoA Ya me alucinas mayate.. Jajaja,NP
7338,Una MUJER TRANS EN MISS UNIVERSO - mi opinión | Sebastián Elvira url vía @YouTube,NP
7339,Amiga date cuenta en Jotas Room url,NP
7340,I'm at Calle Mariquita Sánchez in Mexico url,NR
7341,"@prettyi1unkna7 entonces sí, no seas mariquita.  #YOLO",P
7342,“Una chica inteligente sabe que no tiene límites” 📸 by. @raycontrerasr ❤️✨💅🏽 #TheLimitDoesNotExist #blackandwhite #girl #marilynmonroe #Icon #diva #DivaSenace #actress #iconic #queen #queer #glasses #love #gay… url,NP
7343,@julian_quiones3 @AtlasFC Eres un crack vamos por el bi,NR
7344,ME ENCANTAN ESOS JOTOS QUE SE ARDE CABRON CUANDO LES DICES QUE NO QUIERES NADA CON ELLOS😂👏,P
7345,Entonces las frozens sí son lesbianas?,NP
7346,Comida del equipo BI ampliado (@ La Onda) url,NR
7347,"Y no iban vestidas ridículamente, gracias. url",NR
7348,"@_VicenteSerrano mejor entrevista a paty navidad, está igual de loca que este cabrón ruso. Lo que menos necesitamos ahora es escuchar teorías de conspiración.",NR
7349,"@EmbamexREpDOM Que risa! Lo que ponen en Twitter deberían de llevarlo a cabo. El día de hoy el artista Dominicano La pajarita La paul fue a la embajada para solicitar su visa y por su apariencia afeminado ni siquiera lo dejo pasar quien ""Revisa"" los documentos.",NP
7350,@reformaciudad  Y EL JOTO SE ESTÁ PONIENDO SUS MOÑOS,P
7351,@Ia____beIllezza puro poker de dragas.,NP
7352,La neta que el loco o loca que diga abril sorprendeme lo ofrecemos en sacrificio jajaja url,NR
7353,"@Rivka_Azatl yep. Queer ^_^
O como te suene si le quieres dar nombre de algo.
/@GrHipe @pepeYTeo",NP
7354,"Antes de dormir, ve uno de estos 10 títulos LGBT+ en @NetflixLAT, ¿suena bien no? url #TimeOutGay",NP
7355,Diogo Jota es mi url url,NP
7356,"Lo de la analista del Tec sí está de risa loca. Bueno, todo el tema del ITAM, la verdad.
Esta falsa discusión de liberales y conservadores me recuerda a Las Fuerzas Vivas de Luis Estrada: un chingo de fifís privilegiados jugando a la revolución en un país que se cae a pedazos.",NR
7357,"#AquíCasual tratando de averiguar si mis plantitas son macho, hembra, bi, gay, pansexual o LGBTTHpWY y hasta la Z #paraBautizarlas",NP
7358,@Agente_Tony lo rudo es que Rnanana lo visita una inmensa cantidad de gente Trans,NP
7359,pues no que es lencha? url,NP
7360,@albertochavezv #MarchaHeterosexual putas para todos y trato especial para los que todavía están indesisos y se queden en el camino machin,P
7361,"#OrgyLunes
Orgylievers ¿ya están listos para la orgy de tatuados?
@ClubBabylon_Gay está llenandose de lindavos url",NP
7362,"url*

-----
* lesbianas (conversas, platinum, trovadoras, cualquiera), bi, pan, ace, hétero, gay, queer, plus y demás.",NP
7363,VIRAL: papá organiza fiesta para celebrar cambio de su hijo transexual url,NP
7364,"Mi cara, cuando veo na00 preguntas en el puto examen.. url",NR
7365,"""Quien te acepta verdaderamente tal como eres no teme ser señalado ni condenado por ello.""
❤️🧡💛💚💜💙
#tuyyosomoscocut #cocut #cocutlgbti #amoresamor #loveislove #lgbt #lesbian #gay #bisexual… url",NP
7366,@soy_Vsantillan No chille jota,P
7367,"Mami, perdóname por esta vida tan loca 😂🤭. url",NR
7368,"por jugarle al machito, si en los Juegos Olímpicos quieres vencer, con los homosexuales no te debes meter 💅🏽 url",NP
7369,"¿Por qué estás viendo de nuevo Queer Eye?

Wurl 👇🏻 url",NP
7370,@Panoptismo Aquí @IraisMoralesM... Te digo que es la manera de chingar de estos pendejos. Te mandan a la novia a acusarte de loca difamadora.,NR
7371,"Trabajar para que la #CDMX sea un lugar en donde la discriminación no tenga cabida, donde se respete la diversidad y se valore como lo que es, el cosmos al que pertenecen todos los seres humanos, es el compromiso de @Geraldina_GV presidenta del @COpRED. ➡️url url",NP
7372,"@SiSoyVeraCruz El drag (y el voguing) está lleno de una energía demasiado agresiva. 

Arrancando por el mero término “en perra”. Y que tanto de la cultura se trate de competir por “dominar”.

AMO que exista, pero literal sí está constantemente al filo de lo tóxico. Al filo.",NP
7373,Ni muy puta ni muy mocha.,NR
7374,@AliasCane en que el personaje es drag flamboyant y femenino estoy de acuerdo que los creadores se vieron pueblerinos. pero se disculparon.,NP
7375,"Carla Coronado Grijalva logró en na019 el cambio legal de su sexo, después de un largo proceso con amparos de por medio. Fue una decisión que aspiraba concretar desde que tenía 17 años. 
Ahora es candidata trans a una diputación por la vía plurinominal.

url",NP
7376,"Vato marica metiendose con una url
#LordCafe 

A ver si la raza saca quien es. url",P
7377,"Un día maravilloso de comer dulces, cambiar de posición en la cama y ver Drag Queens compitiendo.",NP
7378,Todo Septiembre na017. 5560743631 whatsa00 #po00ers #gay #venta #mayoreo #Mexico #junglejuice #amsterdan #superrush #aromas #sexuales #gay url,NP
7379,@valeriioddv @MenciaPokemon Es la bandera TRANS pndjazo! Ni siquiera sabes de lo que hablas y públicas porque tú paquete de datos aún no se te agota. 🥱,NP
7380,"@anabaquedano ^_^ url

Fue una entrevista muy bonita. Gia ese día hablaba de ser una mujer ""transgénera"". por que le enseñaron que femeninos = ""acaba con a"".

pues guess what, para todos los que me dicen que soy ""un transgénero"". Fue un FIX total adoptar la ""mala"" palabra.",NP
7381,@Manuel_Ibarra La chiva loca 🐐 y la víbora 🐍,NR
7382,"Entiendan que no es en contra de la comidas gay,es una expresión mexicana y no creo que puedan callar a los aficionados en los partidos . url",NP
7383,"Bienvenidxs y gracias por acompañarnos en esta presentación de ""Nuevo Cine Queer"" con el Mtro. Ricardo Benet en la escuela @cine_luisbunuel.

#MICGénerona018
#Xalapa #SépartedelCambio url",NP
7384,Me duele la puta vida 😭 Larry perras url,NR
7385,@KimJongUnique @RenaudCamus #vladimir #US ;) ceye (chadniger)  chain cadena mariana cadena (soy pepo)maca (url loca deudas son de honor (PT,NP
7386,"#ClavesDelDía
Rector de @IberoPuebla, a favor de unión gay; católicos deben ser tolerantes | url url",NP
7387,"ES : ¿Y en qué anda el mal llamado voto LGBT?  - Si bien es cierto en los últimos años el debate LGBT (lesbianas,... url",NP
7388,"Señorita, disculpe, url se le nota lo puta.",NP
7389,Justo ayer mi tía la loca religiosa de buenos valores y buenos principios me dio mi sermón por estar de borracho el na5 de diciembre pasado y me cito la url url,NR
7390,Vota: ¿Apoyaría la legalización del matrimonio homosexual en el país? url,NP
7391,#Entérate Jueces de la Corte Suprema discuten aprobar bodas gay en todo #EU url url,NP
7392,Soy bi💘,NP
7393,AHUEVO HIJO DE SU pUTA MADRE!!!!,NR
7394,paco maricón QL url,P
7395,"Tanto le tiraron a la Bárbara Del Regil y de todas las juezas que han estado en La Más Draga ha sido la más suave para dar sus críticas, se nota que hasta le dolió tener que eliminar a una; bien fresa pero sencilla (Aunque sus videos digan otra cosa)",NP
7396,@Fer_Gay @FICM pues por ahí nos vemos.,NP
7397,Galería #Internacional Celebran primera boda gay en Francia- Bruno Boileau y Vincent Autin se convirtieron en los… url,NP
7398,"@Mario_R80 @LIGAMXFemenil Del otro lado, tengo amigas trans asesinadas que la última palabra que escucharon seguramente fue ""puto"".",NP
7399,"@Malas_Madres @sof_j @ReneeGoust Conmigo siempre han abierto diálogo. pero si, no ven que su posición apoya el transodio.

OpINO es un tema de “multicabezas” o de literal edad y que no se han expuesto mucho (o nada) al mundo trans y que obvio no le quieren llevar la contra a las más transodiantes del grupo. url",NP
7400,Esta bien. pero primero tengo que entender la naturaleza de ese encuentro. Ella está operada y según yo la almohada era completamente asexual.  Alguien me engañó!! Jajajaja url,NP
7401,@javierudecroix Claro! pinche gente loca!,NR
7402,@EnriqueJO1 por eso es bueno tener amigos gays. Digo kha,NP
7403,"🎉""QUEER,LA PASTORELA""
de: Jesús Escamilla. 🤠😈👼🏻👠

Funciones: 11 y 18 de Diciembre 7 y 9 pm.
12 y 19 de Dicimbre: 8 pm.
📍En DramaticoMx 

🎟 Aprovecha la promoción de precio de tu boleto en pre venta  directamente en Taquilla del teatro o bien  por url url",NP
7404,"Solo voy a dejar aquí un poco de @RenataAltamiran, la nueva chica Trans de la familia ""chulas en México""  ^_^ url",NP
7405,"@OphCourse Know that feel, viviendo mi vida gay al máximo resulta que muchas chicas quieren conmigo y cuando estaba en el Closet ni me pelaban 🤷🏽‍♂️ shit ha00ens",NP
7406,¿Quieres ser mi futura ex-mujer lesbiana?,NP
7407,"@ItsDMichelle Además, brinda grandes beneficios a tu salud:
· Omegas 3, 6, 9
· Libre de Grasas Trans
· Sin Colesterol
· Vit. E (3/3)",NR
7408,Preparando el paso al BI integrado a SharePoint #simposiospmx2016,NR
7409,"Que puta hueva y estrés, neta.",NR
7410,Me dijo te voy a bloquear y ya llevo dos horas así jajajaja esta morra está loca. url,NR
7411,"Tengo DOS tipos de amigas trans en instagram (no es queja, las quiero a todas un chingo). url",NP
7412,¿por qué no hay trajineras con nombres de niños? O nombres no binaries.,NP
7413,“La vida en el espejo” 📸 by. @VisionaryRebel #mirror #life #lifestyle #night #iconic #gay #diva #simplementemanunna #manunisima #glamour #glasses #loveyourself #lookstyle #bloggerstyle en Selina url,NP
7414,@GMonroyEnergy @dannymndz 01:05 la persona vestida en color negro y cabello corto color rubio comienza hablar con el agresor hasta el 01:17 donde desaparece de la toma pero claramente siguen hablando. url,NR
7415,@lordgannicus @Total_Mex @Benjo35 @Sorlak_15 @oscardelvallepr @olofo @Daliokapi @isopixel Lo dice un fan de una serie de Gladiadores Gays? 😎,NP
7416,"Te pusieron un semáforo en el piso porque no puedes dejar de ver el puto teléfono.
Muérete a la verga.",NR
7417,#FechasInolvidables el día en que decidiste ser una tremenda pinche puta.,NR
7418,"Recuerdo cuando me gritaron ""pinche joto"" por Lázaro Cárdenas.  Iba bailando con un corte de cabello bien padriurix. Fue asombroso. url",NP
7419,Yo siempre tengo opciones de Mayate ! url,NP
7420,"Mucha mierda 💅🎉 a mis feminosas, y listo para la temporada 3 de La más Draga, hoy México va levantar el evento !!!! #LaMasDraga3 url",NP
7421,“nadie me ofreció nunca un puto u1lugged”: Miguel Ríos @mrios / @altafontemx @AuditorioMx / url / Saludos @FanniaLozanoG @cguajardotv @ClaudiaLizaldi 🎸🎼🕶 url,NP
7422,@shwrr JAJAJAJAJA wey súper lencha power,NP
7423,"Este próximo Sábado na9 de SEp, la actriz transexual española @gasconcarlos será reconocida con el premio ORGULLO DE MI CIUDAD de la comunidad LGBTTTI en @cabaretito La recordamos por sus participaciones en la película Nosotros los nobles y en series como El señor de los cielos. url",NP
7424,@PincheEibi Jajajaja el Chapu Garza es una mamada!!! Jotos url 🤭,NP
7425,"Ser bisexual no significa ser indecisa. 
Significa: perreo pa los nenes, perreo pa las nenas.",NP
7426,"Descansen homosexuales, bye.",NP
7427,"Hace un año murió Brenda, víctima de trans y serofobia, del rechazo y exclusión familiar, social y por supuesto gubernamental

No es una muerte más es una vida a la que le fueron arrebatadas las oportunidades, a la que diferentes sectores la borraron y excluyeron

Hasta siempre🔥",NP
7428,"Ojo aquí. El @BIS_org está tomando importantes medidas adicionales para abordar los riesgos financieros relacionados con el clima. A estas alturas del partido, todos en la banca y en el ecosistema de las finanzas deberían entender que esto no se trata de una moda pasajera 🍃🏦💸 url",NR
7429,@cuacarraquear @setneuf Pero qué ese sujeto no es un conocido homosexual?,NP
7430,Alaverga no puedo con el coraje son unos putos animales un puto asco ojala se mueran y sufran un vergo url,NR
7431,"A les niñes trans ""sean vaientes"" @InfanciasTrans #InfanciasTrans url",NP
7432,Este es el primer foro que me toca cubrir. Estoy muy emocionada de conocer más y apoyar a mis hermanos de la comunidad trans para vivir una vida digna y justa como todos los demás. url,NP
7433,"CONAPRED: Mi deuda con Juan Gabriel es impagable por una, una  canción: Se me olvidó otra vez. Pero óyeme: era muy maricón, panzón abotagado",P
7434,Este chico decidió ir en drag a su graduación y se robó el corazón del público url,NP
7435,"@hipersensiblx Ay mismo acá. Mi vida enfrentando la transfobia paso de ser ahí manejable a re difícil cuando llegaron las radicales trans odiantes organizadas.

De paso. Lo que más rabia me da es que no ACEpTEN son odiantes.",NP
7436,"🔥#RopaInterior 🍑en @Gravitymty ➡Calle Matamoros 917 Barrio Antiguo #Monterrey
📱8117168513

#guadalajara #jalisco #cdmx #mexico #saltillo #regio #gay #Jockstraps #suspensorios #underwear #swimwear #gym #gaymty #cruising #activo #pasivo #gaygdl #gdl #mty #mx #jal #tanga #thongs url",NP
7437,"Mi columna @LaRazon_mx 

Ucrania y los derechos humanos, el factor religioso 

patriarca Kirill, quien argumenta que dejar libre a Ucrania, es permitir que reconozca derechos contrarios a su visión de la fe cristiana Los desfiles del orgullo gay 

url",NP
7438,"Que video tan más sincero del puto ese de @ESCORpIONGOLDEN  url más gente como tú, en el na016 por favor!!!",P
7439,@tatyofgotik jajaja yo ni loca vuelvo,NR
7440,Carla Morrison *-* por ti me hago lesbiana :3,NP
7441,@deniseramosm @RamirezClaudia_ Creo es el epítome del gusto gay.,NP
7442,ZS Continúa cerrada la circulación de Eje 3 Ote. desde Mariquita Sánchez hasta Santa Ana al Norte. Alt. H. Escuela naval Militar.,NR
7443,"@victor_deportes @atlasfc @FD1340AM @jeronimocamberna @DTpacoRamirez @medranoazteca @m8am @rgtito Anotenme para la rifa de la camisa que da el ñiño ahí en @FD1340AM
Y saludos a la chiva loca del nombre largo y feo! Mis respetos para Matrin, el profe y @rgtito",NR
7444,No se como me soporta mi chiquito cuando ando de malas y por lo regular TODOS los putos dias estoy de malas 🥺,NR
7445,Estoy empezando a pensar que soy súper ADICTA a la verga!!! 😍😏💋💗💞 ¿Sera bueno que me guste tanto la verga o no?😍😏#nenatravesti #travestidecloset #pasiva #femenina #cachonda #mamadora #putita #sexosa #vanessaguzmants @Vanessaguzmants @NenasTransCom @nenaTravestis,NP
7446,"Es de jotitas muy corrientitas cortar las palabras como para verse ""nice"" o de plano son muy wuebonas para escribir y url 
Que hueva cuando hablan así de ""celu""""pelis""""bendi"" url",P
